Cycle,CC_Duration_seconds,CV_Duration_seconds,Voltage_Slope_at_38V,Avg_Temperature_during_CCCV_Celsius,Avg_Current_during_CCCV,Avg_Voltage_during_CC,Energy_during_CCCV_VAs,SoH_at_Cycle_End
189,2013.2847522459924,3389.073331908323,8.135132790576538e-05,25.99073368657805,-0.9136252043214499,4.185747908099467,20614.575779660678,0.6891999160374498
190,2113.786992543377,3395.892369404435,8.162751840284574e-05,26.002094121302786,-0.9251151559260731,4.184247385132793,21277.58131898443,0.6875181674382221
191,2117.347660730593,3420.7292347475886,8.176625286155162e-05,26.004519637284737,-0.9279232394313439,4.183909344442195,21449.75613123572,0.6868385731151775
192,2051.4411990381777,3411.555957394652,8.184137041845722e-05,25.99653322426313,-0.9199052380371121,4.185249199838882,20985.97136925157,0.6861642742517386
193,2033.70222865697,3413.5818113889545,8.194962368783705e-05,25.9942947243155,-0.9180537067899239,4.185642211605498,20886.46065322977,0.6854941450871743
194,2009.5089168790728,3418.5914337700233,8.202228850432217e-05,25.99208523018026,-0.9157772277995884,4.1860464011029705,20764.296601010014,0.6848291044354688
195,1990.1763174748048,3425.1898697772995,8.209236205116918e-05,25.990204191331678,-0.9141606134449201,4.186372830472207,20681.46662858936,0.6841678905487917
196,2117.9878555638716,3446.704341063276,8.2512526333978e-05,26.00508889696736,-0.9293196137972672,4.18410981892718,21587.1499829665,0.6835107832135874
197,2048.0847475584596,3439.0902761984617,8.252590598268814e-05,25.996698366408996,-0.9210067983976785,4.185497115825408,21106.277307964996,0.6828582773746608
198,2028.7357281623408,3446.8114587441087,8.25987181527349e-05,25.994545726311408,-0.9192430807194409,4.185833515581236,21023.753350948267,0.6822094956932165
199,1999.4830375248566,3469.8306056298316,8.270193965420614e-05,25.993169778499155,-0.9180364917521677,4.186085608643883,20974.170683146487,0.6815645971977059
